"state","puma5","msacmsa","pmsa","stab","msaname","pmsaname","pop2k","afact"
"34","00301","5602","0875","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Bergen-Passaic, NJ (P)",116389,1 
"34","00302","5602","0875","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Bergen-Passaic, NJ (P)",114017,1 
"34","00303","5602","0875","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Bergen-Passaic, NJ (P)",129090,1 
"34","00304","5602","0875","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Bergen-Passaic, NJ (P)",196856,1 
"34","00305","5602","0875","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Bergen-Passaic, NJ (P)",178406,1 
"34","00306","5602","0875","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Bergen-Passaic, NJ (P)",149360,1 
"34","00400","5602","0875","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Bergen-Passaic, NJ (P)",149222,1 
"34","00501","5602","0875","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Bergen-Passaic, NJ (P)",146533,1 
"34","00502","5602","0875","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Bergen-Passaic, NJ (P)",193294,1 
"34","00601","5602","3640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Jersey City, NJ (P)",125006,1 
"34","00602","5602","3640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Jersey City, NJ (P)",115049,1 
"34","00701","5602","3640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Jersey City, NJ (P)",130598,1 
"34","00702","5602","3640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Jersey City, NJ (P)",119166,1 
"34","00703","5602","3640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Jersey City, NJ (P)",119156,1 
"34","00800","5602","5015","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Middlesex-Somerset-Hunterdon, NJ (P)",121989,1 
"34","00901","5602","5015","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Middlesex-Somerset-Hunterdon, NJ (P)",152475,1 
"34","00902","5602","5015","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Middlesex-Somerset-Hunterdon, NJ (P)",166541,1 
"34","00903","5602","5015","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Middlesex-Somerset-Hunterdon, NJ (P)",133594,1 
"34","00904","5602","5015","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Middlesex-Somerset-Hunterdon, NJ (P)",132337,1 
"34","00905","5602","5015","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Middlesex-Somerset-Hunterdon, NJ (P)",165215,1 
"34","01001","5602","5015","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Middlesex-Somerset-Hunterdon, NJ (P)",143238,1 
"34","01002","5602","5015","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Middlesex-Somerset-Hunterdon, NJ (P)",154252,1 
"34","01101","5602","5190","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Monmouth-Ocean, NJ (P)",115100,1 
"34","01102","5602","5190","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Monmouth-Ocean, NJ (P)",144257,1 
"34","01103","5602","5190","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Monmouth-Ocean, NJ (P)",122039,1 
"34","01104","5602","5190","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Monmouth-Ocean, NJ (P)",124816,1 
"34","01105","5602","5190","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Monmouth-Ocean, NJ (P)",109089,1 
"34","01201","5602","5190","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Monmouth-Ocean, NJ (P)",190598,1 
"34","01202","5602","5190","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Monmouth-Ocean, NJ (P)",157566,1 
"34","01203","5602","5190","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Monmouth-Ocean, NJ (P)",162752,1 
"34","01301","5602","5640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newark, NJ (P)",147927,1 
"34","01302","5602","5640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newark, NJ (P)",125619,1 
"34","01401","5602","5640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newark, NJ (P)",118244,1 
"34","01402","5602","5640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newark, NJ (P)",119656,1 
"34","01403","5602","5640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newark, NJ (P)",132916,1 
"34","01404","5602","5640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newark, NJ (P)",149271,1 
"34","01501","5602","5640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newark, NJ (P)",122601,1 
"34","01502","5602","5640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newark, NJ (P)",122397,1 
"34","01503","5602","5640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newark, NJ (P)",110850,1 
"34","01504","5602","5640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newark, NJ (P)",114364,1 
"34","01600","5602","5640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newark, NJ (P)",144166,1 
"34","01700","5602","5640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newark, NJ (P)",102437,1 
"34","01800","5602","5640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newark, NJ (P)",120568,1 
"34","01901","5602","5640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newark, NJ (P)",157776,1 
"34","01902","5602","5640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newark, NJ (P)",120017,1 
"34","01903","5602","5640","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newark, NJ (P)",124180,1 
"34","02001","6162","6160","NJ","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",115301,1 
"34","02002","6162","6160","NJ","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",147018,1 
"34","02003","6162","6160","NJ","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",161075,1 
"34","02101","6162","6160","NJ","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",129479,1 
"34","02102","6162","6160","NJ","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",121773,1 
"34","02103","6162","6160","NJ","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",141670,1 
"34","02104","6162","6160","NJ","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",116010,1 
"34","02201","6162","6160","NJ","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",122722,1 
"34","02202","6162","6160","NJ","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",196236,1 
"34","02301","5602","8480","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Trenton, NJ (P)",201671,1 
"34","02302","5602","8480","NJ","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Trenton, NJ (P)",149090,1 
"34","02400","6162","8760","NJ","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Vineland-Millville-Bridgeton, NJ (P)",146438,1 
"35","00100","9999"," ","NM","Non-metro"," ",113801,1 
"35","00200","9999"," ","NM","Non-metro"," ",111155,1 
"35","00300","9999"," ","NM","Non-metro"," ",114041,1 
"35","00400","7490"," ","NM","Santa Fe, NM"," ",147635,1 
"35","00500","0200"," ","NM","Albuquerque, NM"," ",156060,1 
"35","00601","0200"," ","NM","Albuquerque, NM"," ",146456,1 
"35","00602","0200"," ","NM","Albuquerque, NM"," ",100005,1 
"35","00603","0200"," ","NM","Albuquerque, NM"," ",103234,1 
"35","00604","0200"," ","NM","Albuquerque, NM"," ",102444,1 
"35","00605","0200"," ","NM","Albuquerque, NM"," ",104539,1 
"35","00700","9999"," ","NM","Non-metro"," ",100393,1 
"35","00800","9999"," ","NM","Non-metro"," ",113752,1 
"35","00900","4100"," ","NM","Las Cruces, NM"," ",174682,1 
"35","01000","9999"," ","NM","Non-metro"," ",123680,1 
"35","01100","9999"," ","NM","Non-metro"," ",107169,1 
"36","00100","9999"," ","NY","Non-metro"," ",111931,1 
"36","00200","9999"," ","NY","Non-metro"," ",175258,1 
"36","00300","2975"," ","NY","Glens Falls, NY"," ",124345,1 
"36","00401","8680"," ","NY","Utica-Rome, NY"," ",152644,1 
"36","00402","8680"," ","NY","Utica-Rome, NY"," ",147252,1 
"36","00500","9999"," ","NY","Non-metro"," ",138682,1 
"36","00600","8160"," ","NY","Syracuse, NY"," ",122377,1 
"36","00700","8160"," ","NY","Syracuse, NY"," ",147306,1 
"36","00801","8160"," ","NY","Syracuse, NY"," ",100878,1 
"36","00802","8160"," ","NY","Syracuse, NY"," ",124401,1 
"36","00803","8160"," ","NY","Syracuse, NY"," ",134303,1 
"36","00804","8160"," ","NY","Syracuse, NY"," ",102852,1 
"36","00901","6840"," ","NY","Rochester, NY"," ",105203,1 
"36","00902","6840"," ","NY","Rochester, NY"," ",114570,1 
"36","01001","6840"," ","NY","Rochester, NY"," ",118511,1 
"36","01002","6840"," ","NY","Rochester, NY"," ",123403,1 
"36","01003","6840"," ","NY","Rochester, NY"," ",100179,1 
"36","01004","6840"," ","NY","Rochester, NY"," ",166548,1 
"36","01005","6840"," ","NY","Rochester, NY"," ",100694,1 
"36","01100","6840"," ","NY","Rochester, NY"," ",100224,1 
"36","01200","6840"," ","NY","Rochester, NY"," ",64328,0.597 
"36","01200","9999"," ","NY","Non-metro"," ",43424,0.403 
"36","01300","6840"," ","NY","Rochester, NY"," ",104541,1 
"36","01401","1280"," ","NY","Buffalo-Niagara Falls, NY"," ",182705,1 
"36","01402","1280"," ","NY","Buffalo-Niagara Falls, NY"," ",109943,1 
"36","01501","1280"," ","NY","Buffalo-Niagara Falls, NY"," ",107927,1 
"36","01502","1280"," ","NY","Buffalo-Niagara Falls, NY"," ",111919,1 
"36","01601","1280"," ","NY","Buffalo-Niagara Falls, NY"," ",112912,1 
"36","01602","1280"," ","NY","Buffalo-Niagara Falls, NY"," ",116510,1 
"36","01603","1280"," ","NY","Buffalo-Niagara Falls, NY"," ",101039,1 
"36","01604","1280"," ","NY","Buffalo-Niagara Falls, NY"," ",159003,1 
"36","01605","1280"," ","NY","Buffalo-Niagara Falls, NY"," ",168153,1 
"36","01700","9999"," ","NY","Non-metro"," ",129843,1 
"36","01800","9999"," ","NY","Non-metro"," ",100000,1 
"36","01900","0160"," ","NY","Albany-Schenectady-Troy, NY"," ",31582,0.223 
"36","01900","9999"," ","NY","Non-metro"," ",109731,0.777 
"36","02000","0160"," ","NY","Albany-Schenectady-Troy, NY"," ",49708,0.474 
"36","02000","9999"," ","NY","Non-metro"," ",55073,0.526 
"36","02100","0160"," ","NY","Albany-Schenectady-Troy, NY"," ",146555,1 
"36","02201","0160"," ","NY","Albany-Schenectady-Troy, NY"," ",100247,1 
"36","02202","0160"," ","NY","Albany-Schenectady-Troy, NY"," ",100388,1 
"36","02300","0160"," ","NY","Albany-Schenectady-Troy, NY"," ",152538,1 
"36","02401","0160"," ","NY","Albany-Schenectady-Troy, NY"," ",104291,1 
"36","02402","0160"," ","NY","Albany-Schenectady-Troy, NY"," ",190274,1 
"36","02500","9999"," ","NY","Non-metro"," ",111289,1 
"36","02601","0960"," ","NY","Binghamton, NY"," ",125897,1 
"36","02602","0960"," ","NY","Binghamton, NY"," ",126423,1 
"36","02700","2335"," ","NY","Elmira, NY"," ",91070,0.826 
"36","02700","9999"," ","NY","Non-metro"," ",19224,0.174 
"36","02800","9999"," ","NY","Non-metro"," ",123347,1 
"36","02900","9999"," ","NY","Non-metro"," ",133882,1 
"36","03000","3610"," ","NY","Jamestown, NY"," ",139750,1 
"36","03101","9999"," ","NY","Non-metro"," ",102411,1 
"36","03102","9999"," ","NY","Non-metro"," ",149304,1 
"36","03201","5602","2281","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Dutchess County, NY (P)",121573,1 
"36","03202","5602","2281","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Dutchess County, NY (P)",158577,1 
"36","03301","5602","5660","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newburgh, NY-PA (P)",111905,1 
"36","03302","5602","5660","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newburgh, NY-PA (P)",112518,1 
"36","03303","5602","5660","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newburgh, NY-PA (P)",116944,1 
"36","03400","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",196086,1 
"36","03501","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",127008,1 
"36","03502","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",140663,1 
"36","03503","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",157664,1 
"36","03504","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",111956,1 
"36","03505","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",183747,1 
"36","03506","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",102080,1 
"36","03601","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",129793,1 
"36","03602","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",156960,1 
"36","03701","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",108492,1 
"36","03702","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",136494,1 
"36","03703","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",111661,1 
"36","03704","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",119960,1 
"36","03705","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",141685,1 
"36","03706","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",129363,1 
"36","03707","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",133890,1 
"36","03708","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",132445,1 
"36","03709","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",175432,1 
"36","03710","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",143228,1 
"36","03801","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",216234,1 
"36","03802","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",129533,1 
"36","03803","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",109091,1 
"36","03804","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",115433,1 
"36","03805","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",217063,1 
"36","03806","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",192213,1 
"36","03807","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",122241,1 
"36","03808","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",143441,1 
"36","03809","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",166379,1 
"36","03810","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",125567,1 
"36","03901","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",152942,1 
"36","03902","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",128177,1 
"36","03903","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",162609,1 
"36","04001","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",142098,1 
"36","04002","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",120710,1 
"36","04003","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",121054,1 
"36","04004","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",115106,1 
"36","04005","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",105555,1 
"36","04006","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",123117,1 
"36","04007","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",116790,1 
"36","04008","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",146857,1 
"36","04009","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",194836,1 
"36","04010","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",145263,1 
"36","04011","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",112670,1 
"36","04012","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",139269,1 
"36","04013","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",119871,1 
"36","04014","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",158548,1 
"36","04015","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",166315,1 
"36","04016","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",149351,1 
"36","04017","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",171778,1 
"36","04018","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",116138,1 
"36","04101","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",192689,1 
"36","04102","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",181370,1 
"36","04103","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",243690,1 
"36","04104","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",116749,1 
"36","04105","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",196428,1 
"36","04106","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",148712,1 
"36","04107","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",142022,1 
"36","04108","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",113422,1 
"36","04109","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",130166,1 
"36","04110","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",167201,1 
"36","04111","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",143120,1 
"36","04112","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",218993,1 
"36","04113","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",128079,1 
"36","04114","5602","5600","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","New York, NY (P)",106738,1 
"36","04201","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",110327,1 
"36","04202","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",114185,1 
"36","04203","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",104032,1 
"36","04204","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",112284,1 
"36","04205","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",112145,1 
"36","04206","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",140215,1 
"36","04207","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",115021,1 
"36","04208","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",102330,1 
"36","04209","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",105890,1 
"36","04210","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",104950,1 
"36","04211","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",106500,1 
"36","04212","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",106665,1 
"36","04301","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",195289,1 
"36","04302","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",115715,1 
"36","04303","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",110166,1 
"36","04304","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",125442,1 
"36","04305","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",116448,1 
"36","04306","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",110886,1 
"36","04307","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",106612,1 
"36","04308","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",105363,1 
"36","04309","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",115597,1 
"36","04310","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",106387,1 
"36","04311","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",101878,1 
"36","04312","5602","5380","NY","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Nassau-Suffolk, NY (P)",109586,1 
"37","00100","9999"," ","NC","Non-metro"," ",170999,1 
"37","00201","0480"," ","NC","Asheville, NC"," ",120871,1 
"37","00202","0480"," ","NC","Asheville, NC"," ",105094,1 
"37","00300","9999"," ","NC","Non-metro"," ",118507,1 
"37","00400","9999"," ","NC","Non-metro"," ",219661,1 
"37","00500","9999"," ","NC","Non-metro"," ",117707,1 
"37","00600","9999"," ","NC","Non-metro"," ",147528,1 
"37","00700","3290"," ","NC","Hickory-Morganton-Lenoir, NC"," ",141685,1 
"37","00800","3290"," ","NC","Hickory-Morganton-Lenoir, NC"," ",200166,1 
"37","00901","1520"," ","NC","Charlotte-Gastonia-Rock Hill, NC-SC"," ",100238,1 
"37","00902","1520"," ","NC","Charlotte-Gastonia-Rock Hill, NC-SC"," ",102718,1 
"37","00903","1520"," ","NC","Charlotte-Gastonia-Rock Hill, NC-SC"," ",103408,1 
"37","00904","1520"," ","NC","Charlotte-Gastonia-Rock Hill, NC-SC"," ",100665,1 
"37","00905","1520"," ","NC","Charlotte-Gastonia-Rock Hill, NC-SC"," ",133799,1 
"37","01000","1520"," ","NC","Charlotte-Gastonia-Rock Hill, NC-SC"," ",154626,1 
"37","01100","1520"," ","NC","Charlotte-Gastonia-Rock Hill, NC-SC"," ",254145,1 
"37","01200","1520"," ","NC","Charlotte-Gastonia-Rock Hill, NC-SC"," ",130340,1 
"37","01300","1520"," ","NC","Charlotte-Gastonia-Rock Hill, NC-SC"," ",131063,1 
"37","01400","1520"," ","NC","Charlotte-Gastonia-Rock Hill, NC-SC"," ",123677,1 
"37","01500","9999"," ","NC","Non-metro"," ",122660,1 
"37","01601","3120"," ","NC","Greensboro--Winston Salem--High Point, NC"," ",104982,1 
"37","01602","3120"," ","NC","Greensboro--Winston Salem--High Point, NC"," ",118909,1 
"37","01700","3120"," ","NC","Greensboro--Winston Salem--High Point, NC"," ",197157,1 
"37","01800","3120"," ","NC","Greensboro--Winston Salem--High Point, NC"," ",185776,1 
"37","01900","3120"," ","NC","Greensboro--Winston Salem--High Point, NC"," ",120291,1 
"37","02000","3120"," ","NC","Greensboro--Winston Salem--High Point, NC"," ",130454,1 
"37","02100","3120"," ","NC","Greensboro--Winston Salem--High Point, NC"," ",115894,1 
"37","02200","3120"," ","NC","Greensboro--Winston Salem--High Point, NC"," ",147246,1 
"37","02300","3120"," ","NC","Greensboro--Winston Salem--High Point, NC"," ",130800,1 
"37","02400","9999"," ","NC","Non-metro"," ",151052,1 
"37","02500","9999"," ","NC","Non-metro"," ",110197,1 
"37","02601","6640"," ","NC","Raleigh-Durham-Chapel Hill, NC"," ",138841,1 
